discente,periodoano,media_c1,faltas_c1,media_pre,faltas_pre,media_vga,faltas_vga,descricao_c3
4f93816650d83b02c7615288cad08c7c,20152,7.2,0.0,6.2,0.0,1.0,0.0,NÃO PRESENTE
b0f2b86078ea558ad0b70a1871faa762,20152,7.6,0.0,8.9,0.0,6.8,0.0,APROVADO POR NOTA
2e324e7412805d260c747267ee052e6f,20152,7.2,0.0,8.6,0.0,2.1,0.0,NÃO PRESENTE
a09c7647b5356209cb3dc6a3f74856bf,20152,9.3,0.0,8.3,0.0,2.3,0.0,NÃO PRESENTE
00c95b0e427b18e5443272c0c01549c3,20152,1.8,0.0,7.5,0.0,1.1,0.0,NÃO PRESENTE
1a008865ec8822d7c862f2bcccb52ff7,20152,0.0,0.0,1.8,0.0,1.0,0.0,NÃO PRESENTE
3d688dbe74a84992ce43181e08c0f295,20152,5.7,0.0,5.0,0.0,1.9,0.0,NÃO PRESENTE
996582bdccc14e508fd5acc8c2a8a40b,20152,0.2,0.0,2.3,0.0,1.0,0.0,NÃO PRESENTE
99124ab5f2c584e55bf4d288423462a9,20152,6.3,0.0,6.8,0.0,0.2,0.0,NÃO PRESENTE
4406bb3ebe3373f3e48b9c8e9a1f5be7,20152,0.0,0.0,5.4,0.0,1.0,0.0,NÃO PRESENTE
5425a7e01b73b0000dceb5a9f6dca32e,20152,0.5,0.0,7.9,0.0,0.6,0.0,NÃO PRESENTE
af5e1c2af540a3b2b3a6014e4a70081d,20152,0.6,0.0,5.0,0.0,0.9,0.0,NÃO PRESENTE
898d6550d388e0fb766992ad35d0c30a,20152,0.0,0.0,0.0,0.0,0.0,28.0,NÃO PRESENTE
7c50b2cf0103addef22e9d5e09e4dc63,20152,0.0,0.0,0.0,0.0,0.0,40.0,NÃO PRESENTE
1a09c4aff3a79ca5887c11d46074272e,20152,0.0,0.0,0.7,0.0,0.0,0.0,NÃO PRESENTE
4f0d6c8e0c8e081512eaa56e4042faac,20152,2.2,0.0,6.5,0.0,2.5,0.0,NÃO PRESENTE
f73d8c03ae1d0a541f3bec4113938fa2,20152,0.0,0.0,0.0,0.0,0.0,56.0,NÃO PRESENTE
067db82d7cb43eb31ceb4a46dbb0956e,20152,6.9,0.0,9.5,0.0,4.3,0.0,NÃO PRESENTE
9a15efbddf92273a71901b3ba9df0be4,20152,5.2,0.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
e7e7b57ea9ab38e7faf0692f3f83c763,20152,2.3,0.0,6.9,0.0,5.2,0.0,NÃO PRESENTE
0cc3db6ed32ab41d5af68ed07dab18e1,20152,3.0,0.0,9.1,0.0,0.6,2.0,NÃO PRESENTE
ffc6489a1c87d83ac967f08d26adc057,20152,0.0,0.0,1.4,0.0,0.4,0.0,NÃO PRESENTE
dbc5409c3f6a796008a4adeb7079567b,20152,4.1,0.0,5.0,0.0,1.3,0.0,NÃO PRESENTE
0a9d3deed209bd1537cdf017774360f5,20152,1.1,0.0,7.4,0.0,0.2,0.0,NÃO PRESENTE
310f1349e1974f8e397453eb10ac7566,20152,0.0,0.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
13555fca00fc37e2e218b84a019833bc,20152,0.7,0.0,6.0,0.0,0.8,0.0,NÃO PRESENTE
7ba1bb195b06f5a3c713e7dec5a42e28,20152,7.3,0.0,8.6,0.0,6.3,0.0,NÃO PRESENTE
6b5c83eb286aa77d302fbfa6f8b50684,20152,8.5,0.0,9.6,0.0,6.7,0.0,APROVADO
0b2dc00fe38ceaf69c51238ce0f43978,20152,5.7,0.0,6.2,0.0,1.0,0.0,NÃO PRESENTE
7d997533b339e46316e6336268b8cfb6,20152,6.4,0.0,8.2,0.0,1.0,0.0,NÃO PRESENTE
20f3a05774b52d71821d6fc98db3f305,20152,5.2,0.0,6.1,0.0,1.0,0.0,NÃO PRESENTE
a4f155a4817c76789d205bb78ec71168,20152,9.0,0.0,10.0,0.0,2.1,0.0,REPROVADO
924a8972db2f0dfe6117c2a04cc197b6,20152,5.6,0.0,9.0,0.0,4.3,0.0,REPROVADO
6fd37781ff47b58d62c43e4b56dd2a34,20152,8.8,0.0,9.9,0.0,7.7,0.0,NÃO PRESENTE
5d54909fad2a8f3bba766e6dda80607b,20152,9.3,0.0,9.4,0.0,1.9,0.0,REPROVADO
c1edb0c1c857b807fcb6d1d5a42c409d,20152,6.7,0.0,7.0,0.0,5.0,0.0,NÃO PRESENTE
0e549206fa4107d662affa5ae9badaa3,20152,7.7,0.0,9.5,0.0,4.3,0.0,NÃO PRESENTE
4795e74fa3dc4d4a5c3c3dacdca5807a,20152,0.0,0.0,5.7,0.0,3.1,0.0,NÃO PRESENTE
c8406d6d1b84a523884b590591c6d985,20152,2.3,0.0,7.1,0.0,0.0,0.0,NÃO PRESENTE
81a7c7db4f4da7cb1d738f948a5d5065,20152,0.4,0.0,0.8,0.0,0.4,0.0,NÃO PRESENTE
e4b4db7958bfcc0733ae931b4b370555,20152,3.0,0.0,3.2,0.0,0.2,0.0,NÃO PRESENTE
42e279ba67de1a7ea71768199e9226d8,20152,0.2,0.0,0.0,0.0,0.0,38.0,NÃO PRESENTE
813aacf5a64dea637968de0021c74520,20152,0.0,0.0,7.0,0.0,0.7,0.0,NÃO PRESENTE
a125d30c7108a22280e4f279be5f6605,20152,0.9,0.0,7.9,0.0,0.0,0.0,NÃO PRESENTE
3693c592ab8eb3140a8c03d3682834c1,20152,0.0,0.0,0.0,0.0,0.0,44.0,NÃO PRESENTE
d1dfac1c2d7cd13dab06490c4ea5d54e,20152,0.0,0.0,3.0,0.0,0.4,0.0,NÃO PRESENTE
7a98628253f4b17b684f1b5ba5603850,20152,0.0,0.0,5.2,0.0,0.0,0.0,NÃO PRESENTE
6d3f0cffbbce17b2aeededfb1a281fd8,20152,0.0,0.0,0.0,0.0,0.6,0.0,NÃO PRESENTE
4f676606594e53690b4207b19468a9d1,20152,5.0,0.0,4.3,0.0,0.8,0.0,NÃO PRESENTE
af841a9c73ed604fcdb7fdfdb94efc65,20152,0.2,0.0,1.0,0.0,0.9,0.0,NÃO PRESENTE
5783560df6803964aa204fe2a2474509,20152,10.0,0.0,10.0,0.0,9.0,0.0,APROVADO POR NOTA
49069c4a5089097392b06e0171f3a0b4,20152,5.6,0.0,8.9,0.0,0.3,0.0,NÃO PRESENTE
ba7d5da96bb0fa0cfd2449c0f9a50c6c,20152,5.4,0.0,7.2,0.0,0.0,0.0,NÃO PRESENTE
75dbffca7b2d29d3e5b70417dd8a34d8,20152,0.6,0.0,0.0,0.0,0.0,62.0,NÃO PRESENTE
9bfd982e842858e89f750f9779b7e246,20152,0.0,0.0,5.3,0.0,1.1,0.0,NÃO PRESENTE
7f7e6b96c9a901a9894dbadfc7012261,20152,3.9,0.0,5.9,0.0,1.5,0.0,NÃO PRESENTE
08e5b1d4df53b996e32ca0db193daa89,20152,8.3,0.0,8.3,0.0,5.0,0.0,NÃO PRESENTE
edac06c3e3795f352cf6390b35f274cd,20152,5.6,0.0,8.5,0.0,0.7,0.0,NÃO PRESENTE
b600022d18e56fce325ba9150d9b4415,20152,1.2,0.0,5.3,0.0,1.9,0.0,NÃO PRESENTE
c1fed20ade974eb4ac1d57b9ce661dae,20152,5.2,0.0,1.8,0.0,2.9,0.0,NÃO PRESENTE
053498cf4f5cbc46783b986675a2bca8,20152,5.0,0.0,5.1,0.0,6.8,0.0,NÃO PRESENTE
e086e139d367cb932d8852056bf55d52,20152,0.0,70.0,0.0,0.0,0.2,0.0,NÃO PRESENTE
e7f6da1743a3ad5fec079580d02abaa0,20152,8.3,0.0,5.7,0.0,6.1,0.0,NÃO PRESENTE
f03314789e856c0b0bb472330b2e3197,20152,0.0,0.0,2.0,0.0,0.0,0.0,NÃO PRESENTE
228ad27171b5570eab5d9f820cd66913,20152,0.0,70.0,0.0,0.0,0.0,18.0,NÃO PRESENTE
d99448d4a13aa4628de1176ab7d88fd3,20152,0.0,0.0,0.6,0.0,0.4,0.0,NÃO PRESENTE
bfede01b45ea0805b725efc30c4ddba6,20152,0.8,0.0,0.4,0.0,0.3,0.0,NÃO PRESENTE
fa7e86b8e818add61c9365506529897f,20152,0.0,68.0,0.3,0.0,0.0,0.0,NÃO PRESENTE
eabffdd4942155c354d08da938bc0d0c,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
ebd716923d48b5369d354180169af4fe,20152,0.0,0.0,3.5,0.0,0.4,0.0,NÃO PRESENTE
d1fac261b43d18803f92686a67ca0af0,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
2d3c346b9d5cbf02c100565d36672539,20152,0.0,70.0,1.5,0.0,0.0,0.0,NÃO PRESENTE
b433cc70034f32f78ce61e70da270ee0,20152,0.0,0.0,2.8,0.0,0.3,0.0,NÃO PRESENTE
b38b76b776f721732051ff63b652d4ce,20152,1.7,0.0,5.1,0.0,0.5,0.0,NÃO PRESENTE
7319e0832541853f3d6dff62ee2a2267,20152,0.0,0.0,0.6,0.0,1.3,0.0,NÃO PRESENTE
96095254ebce527b462c4c664e27dd43,20152,0.8,0.0,0.9,0.0,0.0,0.0,NÃO PRESENTE
ce2ac170cdb69807cde050a7a0f6d742,20152,0.0,0.0,1.1,0.0,2.8,0.0,NÃO PRESENTE
3fd7de022111ea381e27123a4a28e185,20152,0.0,0.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
f8aed036971f7ee3338c9f48b8f2ac2c,20152,2.5,0.0,2.7,0.0,4.6,0.0,NÃO PRESENTE
b666307f775df944c45c7fa49f680017,20152,2.5,0.0,0.6,0.0,0.3,0.0,NÃO PRESENTE
bb2a688d6838978c1aee4e903c7db11d,20152,5.0,0.0,5.5,0.0,1.8,0.0,NÃO PRESENTE
aa907616058bc664420c84172c7f0c73,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
51b9b10f225708300f9ffd4f47e8d99f,20152,0.0,0.0,1.0,0.0,2.2,0.0,NÃO PRESENTE
c56b12bde6b544cfa6968b4c9931541f,20152,0.0,0.0,0.3,0.0,0.5,0.0,NÃO PRESENTE
ec9d555ebeba0a8df1efa76cc557f532,20152,6.7,0.0,6.2,0.0,1.1,0.0,NÃO PRESENTE
89cceaaa1bff1c0217a3b94390ceee1c,20152,7.5,0.0,6.7,0.0,2.5,0.0,NÃO PRESENTE
52275ccb54165b3ff248cd5250f2a507,20152,7.5,0.0,10.0,0.0,8.0,0.0,REPROVADO
6e075639b54d349a7a66a57a48654357,20152,5.8,0.0,4.4,0.0,2.0,0.0,APROVADO POR NOTA
e12d916f0156a9efd1833102851ddd0e,20152,6.7,0.0,2.1,0.0,1.7,0.0,NÃO PRESENTE
faaf38033ce9cb178ecd8efe12c4d234,20152,7.5,0.0,4.3,0.0,2.3,0.0,NÃO PRESENTE
0b849d92604d6631ddd23ce249ab3f2a,20152,7.5,0.0,7.7,0.0,5.6,0.0,APROVADO POR NOTA
c76548551369502e69f5e7274d9f7bd9,20152,0.0,70.0,3.6,0.0,1.0,0.0,NÃO PRESENTE
9945fd455621cd2b828b097994e58c15,20152,0.8,0.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
ec3960d3fa3541022fdea61f7b09dd4d,20152,0.8,0.0,3.5,0.0,4.1,0.0,NÃO PRESENTE
403fac5be99b9afa1f832e44a101ae3b,20152,0.0,70.0,0.0,0.0,0.0,40.0,NÃO PRESENTE
2a9590c18fa91de4bca5d292430ecb0a,20152,4.2,0.0,0.6,0.0,1.3,0.0,NÃO PRESENTE
9381206bb70a430d392b0a02ead74e70,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
fd6fb7f56787673cd8a3a17b1dbce7b3,20152,0.0,70.0,6.0,0.0,1.2,0.0,NÃO PRESENTE
517ff211919e79a3251fc19542994889,20152,0.0,70.0,0.5,0.0,0.0,0.0,NÃO PRESENTE
768fd1a8d18d081bbc08bf298000bcba,20152,0.8,0.0,1.2,0.0,1.8,0.0,NÃO PRESENTE
cf3907941629b69027aa1c0c6cb46951,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
305903461fb0f81c57fdc04fad4e1f49,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
c4d098043e9e589a50a4c2ec6da47200,20152,0.0,70.0,0.2,0.0,0.8,0.0,NÃO PRESENTE
f267fbab5f64441dba82d07e154c3320,20152,0.0,70.0,0.0,0.0,0.2,0.0,NÃO PRESENTE
034674167a5688ebdd28a2bda2a707ab,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
1df992a64ebcbfa7e9a25150e9a4603f,20152,0.0,0.0,1.3,0.0,1.6,0.0,NÃO PRESENTE
e7e62f4acf7f4c0eb1a41ed6f42bd823,20152,0.0,0.0,0.0,0.0,0.7,0.0,NÃO PRESENTE
def8a74674ad35d1cfa16a5c981131ea,20152,0.0,70.0,0.2,0.0,0.0,0.0,NÃO PRESENTE
98e77564e16dea55d1f0e789be9b59d5,20152,0.8,0.0,2.1,0.0,1.9,0.0,NÃO PRESENTE
ae8bb5f2600aa9d51eedf5bb8beedd0e,20152,0.0,70.0,0.7,0.0,0.2,0.0,NÃO PRESENTE
08b77fa2462a3aebce35d958923d2842,20152,0.0,0.0,1.3,0.0,0.7,0.0,NÃO PRESENTE
04dfebc94300663a686d1ef379ed7559,20152,0.0,70.0,0.0,0.0,0.0,0.0,NÃO PRESENTE
7e5ca7f02644d2a41d4f5cf1dcf075b8,20152,0.0,0.0,1.2,0.0,0.8,0.0,NÃO PRESENTE
7e68bbff89cec9c8c74a0014df018988,20152,6.7,0.0,7.5,0.0,5.6,0.0,NÃO PRESENTE
67e0e508f05985334bc8d348bb7e8e65,20152,9.2,0.0,6.7,0.0,5.2,0.0,NÃO PRESENTE
0a1a2ca9897b454b56d84a4b4e36bda0,20152,8.3,0.0,7.6,0.0,6.7,4.0,APROVADO POR NOTA
0ca711b8b324d25cc27ce1acd0785752,20152,10.0,0.0,5.9,2.0,6.0,4.0,APROVADO POR NOTA
c544d507d8d0c4ec566f131750c4f951,20152,2.5,0.0,0.7,0.0,3.7,4.0,NÃO PRESENTE
ff5b0347c5068c1b35c680eb72a39fd8,20152,0.0,0.0,0.8,0.0,0.3,4.0,NÃO PRESENTE
1eb25359dc6828a91a8207eaa6d36fe2,20152,5.0,0.0,5.8,0.0,4.1,6.0,APROVADO POR NOTA
d89b979033c96fcf46113dc37f30c947,20152,0.0,0.0,1.7,2.0,0.8,4.0,NÃO PRESENTE
fed8da2d9ec9bf4d505a3a391cd015cf,20152,0.8,0.0,4.4,0.0,0.8,4.0,NÃO PRESENTE
1f40f7a76504a16128d41b8e39426dea,20152,10.0,0.0,6.2,0.0,8.4,2.0,APROVADO
5de4e48c58c91457f1943b816890e3f7,20152,0.0,68.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
22c53d13881b067dd9cb0aa89b01196b,20152,0.0,72.0,2.4,0.0,0.2,4.0,NÃO PRESENTE
03e027a9cefc02f21298776cd10c955e,20152,0.0,70.0,1.2,0.0,0.0,4.0,NÃO PRESENTE
8c0d61ee5920b58a9e92737e39d4e9dc,20152,2.5,0.0,5.0,2.0,2.8,4.0,NÃO PRESENTE
28ef45361bd29c48bd4f3a7420ac9f0a,20152,2.5,0.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
e94c86f44a0f10cf694fd4512637cc5d,20152,0.0,72.0,0.0,2.0,0.0,4.0,NÃO PRESENTE
ec36b6e4ef3d7159fc16f4acd9ffe369,20152,0.0,72.0,0.0,2.0,0.0,8.0,NÃO PRESENTE
71dc42cf07713f33fde666ed3a63758e,20152,3.3,0.0,5.3,2.0,2.2,4.0,NÃO PRESENTE
9a21c21ed042727d913edd47b3ec4933,20152,5.8,0.0,5.5,19.0,3.6,0.0,NÃO PRESENTE
a21a3dd4395c65b133172ae544d989da,20152,0.0,72.0,0.0,2.0,0.0,4.0,NÃO PRESENTE
327d02f58a80173dbcd94ee8c8bd2ff7,20152,0.0,0.0,0.2,0.0,1.0,4.0,NÃO PRESENTE
014d0049a66c06dd7b4b97d25b5530c3,20152,8.3,0.0,6.7,0.0,5.3,4.0,REPROVADO
96dae656530151e3693e17d3f2af7ed1,20152,0.0,0.0,1.4,0.0,0.6,4.0,NÃO PRESENTE
53e8c66f9f74fb161d6b56cf1f8e894c,20152,5.8,0.0,5.0,2.0,5.9,4.0,REPROVADO
1b9287e73d4702596af92c839059cba4,20152,0.0,70.0,0.3,0.0,0.3,4.0,NÃO PRESENTE
eb02c0ee242a8ba8d7f9ea9e44b01769,20152,1.7,0.0,3.4,0.0,0.8,4.0,NÃO PRESENTE
82100399dc5a9419be7c903a67fe0f01,20152,0.0,0.0,5.2,2.0,1.7,4.0,NÃO PRESENTE
b3e3f21eacf327f7241b759f522108c9,20152,1.7,0.0,0.7,2.0,3.2,4.0,NÃO PRESENTE
635bbdb86c61dc206d7fd97e46d8b4f1,20152,0.0,0.0,0.2,2.0,0.5,4.0,NÃO PRESENTE
adbc15954c00346a414f05555d1eabdd,20152,0.0,0.0,0.7,0.0,0.7,4.0,NÃO PRESENTE
6d6d3f93fafeb4f6fd82db0c3eb3dc9b,20152,0.0,72.0,1.7,2.0,0.0,4.0,NÃO PRESENTE
f729476783a12ee362e59d2f3d45f052,20152,4.2,0.0,4.3,0.0,0.2,4.0,NÃO PRESENTE
8c0c6e4a003da1bf4918e52f9c4b63bf,20152,7.5,0.0,1.5,0.0,5.0,4.0,NÃO PRESENTE
6573e1fc734acd66453bba0784088a4d,20152,2.5,0.0,5.0,2.0,0.5,4.0,NÃO PRESENTE
98eb224d192354a88d8c867dded62c77,20152,7.5,0.0,5.9,0.0,5.1,4.0,NÃO PRESENTE
7734dd83868724475105f947cd59659a,20152,8.3,0.0,7.2,0.0,7.3,4.0,APROVADO
b389aaff60c320f35df67e8be8697713,20152,8.3,0.0,2.5,0.0,5.2,4.0,REPROVADO
230ddd6a23c3f337d462579a3e8a630b,20152,10.0,0.0,7.5,0.0,5.8,4.0,APROVADO POR NOTA
87c21d1da3672e48be9722d2facdece6,20152,8.3,0.0,5.0,2.0,5.4,4.0,REPROVADO
49d558bc7b46f781f3cdcf2df3279d43,20152,6.0,0.0,1.8,0.0,0.3,4.0,NÃO PRESENTE
614a842eec07298965c9505e3cb39cd3,20152,9.2,0.0,7.0,0.0,6.9,4.0,APROVADO POR NOTA
caa69684ffdcae6ca5e2395655e750c1,20152,8.3,0.0,5.5,0.0,5.7,4.0,NÃO PRESENTE
b732a82553e66ff900385a0230e51708,20152,6.7,0.0,6.2,2.0,5.7,4.0,NÃO PRESENTE
cc32226b6ff81cdaa21a07e257f6e957,20152,0.0,0.0,1.2,0.0,1.9,4.0,NÃO PRESENTE
52b858a14ea08642fb1f2685361df083,20152,0.0,72.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
a49522263f94088d7a195a8f4c664c11,20152,0.0,0.0,0.8,0.0,0.3,4.0,NÃO PRESENTE
e778b4345bcb4accdacc09ba813638a3,20152,0.0,72.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
39f2780c71618a99d8e03348b344e211,20152,0.0,72.0,0.7,2.0,0.0,4.0,NÃO PRESENTE
8d994134c0afb0ed5a002de0074418f7,20152,0.0,70.0,0.0,2.0,0.0,4.0,NÃO PRESENTE
a5c541319862dc63840950d555718521,20152,0.0,72.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
648a1adca0f86707c58f3bb3fbb2a34d,20152,10.0,0.0,8.3,2.0,7.0,4.0,NÃO PRESENTE
330d6f49a9ee08c66712e30d8cda85c1,20152,2.5,0.0,4.2,0.0,0.7,4.0,NÃO PRESENTE
674862b52bd764aa0fabcf91207f17ca,20152,2.5,0.0,1.2,0.0,1.0,2.0,NÃO PRESENTE
cc866bf2f41cb6cfcdffc221161cc866,20152,0.0,70.0,0.0,2.0,0.0,4.0,NÃO PRESENTE
3823cea6efa52d2cb787691fdee46392,20152,0.0,0.0,0.0,2.0,0.2,4.0,NÃO PRESENTE
9236e9950dbc8650209f2274f61dcd0b,20152,0.8,0.0,2.5,2.0,1.8,4.0,NÃO PRESENTE
ad0c03eb618ebea78c39b9b6f77e1dd8,20152,0.0,0.0,1.0,0.0,0.2,4.0,NÃO PRESENTE
71e43d1d39156379455581922bee5582,20152,0.0,0.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
f1658b7ada534904cd58e5eb07694c0e,20152,0.0,70.0,0.3,0.0,0.2,4.0,NÃO PRESENTE
8644dcde61f4e2018b0201bda39b16b6,20152,0.0,0.0,4.0,2.0,0.0,4.0,NÃO PRESENTE
91c0399964da96089bbeb03f44cdfb6a,20152,0.0,0.0,0.3,2.0,0.0,4.0,NÃO PRESENTE
0c5044231a9701dc65ab52f00c6ddb67,20152,3.3,0.0,2.1,2.0,1.2,4.0,NÃO PRESENTE
75d03e818e5bfa202f450cd397541f78,20152,7.5,0.0,4.3,0.0,1.9,8.0,NÃO PRESENTE
8e6416dbf8316fd50f5e03a2ee683466,20152,0.0,72.0,0.8,0.0,0.2,4.0,NÃO PRESENTE
038739a3382c1c7c93090eb2474a59dc,20152,0.0,0.0,0.0,0.0,0.0,4.0,NÃO PRESENTE
2b8bc80127e341f1ee1c4a63681dc544,20152,5.0,0.0,6.8,0.0,6.1,4.0,NÃO PRESENTE
250525c913f35ddbbe98c7c4f1b34c7a,20152,0.0,70.0,2.6,2.0,5.0,4.0,NÃO PRESENTE
87f6d9fe0adb384454cbc8b528080c67,20152,2.5,0.0,3.1,2.0,4.1,4.0,NÃO PRESENTE
f46395d00b41d324a3f2bb86b59c2c86,20152,0.8,0.0,0.9,2.0,0.2,4.0,NÃO PRESENTE
1e6246ee6397d45e3b45ba4b7612f39a,20152,0.8,0.0,5.2,0.0,5.3,4.0,NÃO PRESENTE
c49a1ac3fbf8cab5ec8a6faeae076631,20152,2.5,0.0,2.5,0.0,2.0,4.0,NÃO PRESENTE
7511ed528f9397235a75ff7f8bde87a6,20152,0.0,0.0,0.7,0.0,3.1,0.0,NÃO PRESENTE
6f7f3260c1a0f508e561ff512f97dc2d,20152,0.0,0.0,1.8,0.0,0.0,4.0,NÃO PRESENTE
77b9059f5da4da5bf53e6950d52f76a9,20152,10.0,0.0,9.0,0.0,7.2,0.0,APROVADO POR NOTA
099666cc6876aa6e0595baf6df5b6d04,20152,0.0,0.0,2.5,9.0,1.4,0.0,NÃO PRESENTE
dd5166504e488b3420adbdac2b675130,20152,7.8,0.0,5.2,0.0,3.3,0.0,APROVADO POR NOTA
b14832606583fbce5892a998a8d37cf7,20152,5.5,0.0,5.8,2.0,1.0,12.0,NÃO PRESENTE
bc5747f34e34ad0ec959ef9d6b7ba5db,20152,2.7,0.0,2.3,12.0,0.5,0.0,NÃO PRESENTE
979ba056309bdd79f2e6428ab0f73c7b,20152,5.7,0.0,5.3,0.0,3.1,0.0,NÃO PRESENTE
17e612de1877fdab3a66a8f11cdb0ed7,20152,7.7,0.0,5.0,0.0,0.2,4.0,NÃO PRESENTE
cdcf68bf5c67381a8cfb98b6b4d5e03d,20152,7.8,0.0,5.9,0.0,2.9,0.0,REPROVADO
06e943e39b5b4c6f9ebaa870bcd359f8,20152,0.0,0.0,0.0,0.0,0.0,80.0,NÃO PRESENTE
ad2094e3745cc83b2da2f3283d045489,20152,0.0,0.0,0.2,0.0,0.0,4.0,NÃO PRESENTE
945304607464572e646de4ff087bafb9,20152,0.3,0.0,1.2,26.0,0.3,0.0,NÃO PRESENTE
68e9f1efcf62450334452b191596db9d,20152,5.7,0.0,5.2,4.0,5.7,6.0,NÃO PRESENTE
6f7da3c2639e508b9f1e38b4d96ba8ca,20152,5.1,0.0,6.5,12.0,4.6,12.0,NÃO PRESENTE
06de2c8d820d0f3ab9eeca7d4eec936f,20152,6.7,0.0,5.9,0.0,2.0,0.0,NÃO PRESENTE
c698b730cc356c5080184e315d68f18f,20152,5.6,0.0,0.0,6.0,1.0,10.0,NÃO PRESENTE
117c84af0c35218057a2f2f7357e14e8,20152,0.0,0.0,0.0,40.0,0.0,18.0,NÃO PRESENTE
7a864d66b5d173dee6db8ead2fb0fb04,20152,2.7,0.0,0.7,0.0,0.7,0.0,NÃO PRESENTE
1a4a47d9e738a4450e39e59e7b414da7,20152,0.0,0.0,2.6,4.0,0.3,0.0,NÃO PRESENTE
ef481894d78fd5c4b9d43732cd0fecf9,20152,0.0,0.0,2.5,0.0,0.9,2.0,NÃO PRESENTE
75dcc20ba1ba2341644589858d07bbdd,20152,0.5,0.0,5.5,0.0,1.7,10.0,NÃO PRESENTE
3772d6c7587d416be81f996ecf1df8a3,20152,0.0,0.0,5.6,2.0,4.4,0.0,NÃO PRESENTE
9ea99fdb9fc45f7384db271c5b60643e,20152,1.0,0.0,2.3,4.0,0.5,0.0,NÃO PRESENTE
f829393ce2b1a56b0b660413cad66cad,20152,4.3,0.0,5.0,2.0,5.0,0.0,NÃO PRESENTE
152e6b36254c3d00c7b7c9cbae6388a2,20152,6.2,0.0,7.3,0.0,7.5,0.0,NÃO PRESENTE
9ccab04410507265994b639f90123340,20152,0.4,0.0,3.2,6.0,1.3,0.0,NÃO PRESENTE
e2c24bf55fa4ac75ce986c6fa1c6b58c,20152,0.0,0.0,6.2,0.0,3.1,0.0,NÃO PRESENTE
4f5ff17483cf7d9db3f6de59084f54f9,20152,0.0,0.0,3.9,0.0,5.4,0.0,NÃO PRESENTE
95f9ad2fc91946920a7c8936f5a84b89,20152,6.7,0.0,4.7,0.0,5.3,0.0,APROVADO POR NOTA
2708e5252cee38e92cbcd67d95026095,20152,4.0,0.0,4.2,0.0,5.3,0.0,NÃO PRESENTE
59467e3688755dad71361c17cadd17c1,20152,1.0,0.0,5.9,0.0,5.4,0.0,NÃO PRESENTE
87c5fee9dd9fb901416fbac4f3a8908a,20152,5.7,0.0,7.2,1.0,6.9,0.0,APROVADO POR NOTA
dca1edb02bd9752619ddedc2667324af,20152,2.3,0.0,5.9,2.0,3.0,0.0,NÃO PRESENTE
d4c400768c23e80cf85919f4fe161dc8,20152,0.0,0.0,1.1,2.0,1.6,0.0,NÃO PRESENTE
36b80ac1a24f724ab47f441d471b2f40,20152,0.0,0.0,4.8,4.0,2.6,0.0,NÃO PRESENTE
f9699fc2e9edcca245523cbc9ab74ff0,20152,0.0,0.0,2.4,4.0,0.6,0.0,NÃO PRESENTE
3edf89df891ce969b785b5d56cef211b,20152,0.0,0.0,0.0,56.0,0.8,0.0,NÃO PRESENTE
28714aba1202b990b2486ea46cc78c58,20152,0.0,0.0,2.0,12.0,2.0,0.0,NÃO PRESENTE
5851a411b3896be661d14b61c7445181,20152,0.0,0.0,0.0,66.0,0.0,0.0,NÃO PRESENTE
193c13352e3641351686a86d8a3eb43d,20152,0.2,0.0,6.2,2.0,5.2,0.0,NÃO PRESENTE
929f40bb8ed94f20e7f9aef42166157e,20152,3.3,0.0,4.8,4.0,6.4,0.0,NÃO PRESENTE
0925f9c853b6cc708844dda5f883d062,20152,0.2,0.0,5.0,2.0,5.4,0.0,NÃO PRESENTE
0fe264063097faec968a355c4ebbcb9b,20152,5.8,0.0,5.2,0.0,5.3,0.0,APROVADO POR NOTA
8f8663ce10ea1a62aaff4ae3c7765930,20152,2.3,0.0,6.0,0.0,7.0,0.0,NÃO PRESENTE
85c9fa9e40563f254b92c9b08ee5b195,20152,0.0,0.0,1.2,11.0,0.3,0.0,NÃO PRESENTE
176d0eba2a8ae3dfca5ff66ea2edcc4e,20152,2.6,0.0,5.6,0.0,5.2,0.0,NÃO PRESENTE
a51910516a70e925e6d1dce078f16c11,20152,3.0,0.0,5.4,2.0,6.4,0.0,NÃO PRESENTE
a4af7466a9d364edb43792919b52a0d1,20152,0.2,0.0,4.6,4.0,3.7,0.0,NÃO PRESENTE
